Cluster ID,confidence_score,id,type,name
106,1.0,http://www.openkg.cn/COVID-19/wiki/class/C58,rdf-schema:Class,化药
107,1.0,http://www.openkg.cn/COVID-19/wiki/class/C59,rdf-schema:Class,地质
108,1.0,http://www.openkg.cn/COVID-19/wiki/class/C60,rdf-schema:Class,口袋妖怪
109,1.0,http://www.openkg.cn/COVID-19/wiki/class/C61,rdf-schema:Class,精神药品
110,1.0,http://www.openkg.cn/COVID-19/wiki/class/C62,rdf-schema:Class,肾脏疾病
111,1.0,http://www.openkg.cn/COVID-19/wiki/class/C63,rdf-schema:Class,磷酸一氢钾
112,1.0,http://www.openkg.cn/COVID-19/wiki/class/C64,rdf-schema:Class,先天性疾病
113,1.0,http://www.openkg.cn/COVID-19/wiki/class/C65,rdf-schema:Class,十二经脉
114,1.0,http://www.openkg.cn/COVID-19/wiki/class/C66,rdf-schema:Class,医学微生物
115,1.0,http://www.openkg.cn/COVID-19/wiki/class/C67,rdf-schema:Class,综
116,1.0,http://www.openkg.cn/COVID-19/wiki/class/C68,rdf-schema:Class,广东城市
117,1.0,http://www.openkg.cn/COVID-19/wiki/class/C69,rdf-schema:Class,血液病
118,1.0,http://www.openkg.cn/COVID-19/wiki/class/C70,rdf-schema:Class,郑州市医院
119,1.0,http://www.openkg.cn/COVID-19/wiki/class/C71,rdf-schema:Class,益生菌
120,1.0,http://www.openkg.cn/COVID-19/wiki/class/C72,rdf-schema:Class,静脉麻醉药
0,0.9999885,http://www.openkg.cn/COVID-19/wiki/class/C73,rdf-schema:Class,化学药
0,0.9999885,http://www.openkg.cn/COVID-19/medical/class/C469,rdf-schema:Class,化学药
121,1.0,http://www.openkg.cn/COVID-19/wiki/class/C74,rdf-schema:Class,欧美电影
122,1.0,http://www.openkg.cn/COVID-19/wiki/class/C75,rdf-schema:Class,分子
123,1.0,http://www.openkg.cn/COVID-19/wiki/class/C76,rdf-schema:Class,营养物质
124,1.0,http://www.openkg.cn/COVID-19/wiki/class/C77,rdf-schema:Class,恙
125,1.0,http://www.openkg.cn/COVID-19/wiki/class/C78,rdf-schema:Class,计算机系统
126,1.0,http://www.openkg.cn/COVID-19/wiki/class/C79,rdf-schema:Class,黄姓名人
127,1.0,http://www.openkg.cn/COVID-19/wiki/class/C80,rdf-schema:Class,生物理论
128,1.0,http://www.openkg.cn/COVID-19/wiki/class/C81,rdf-schema:Class,美国电影
129,1.0,http://www.openkg.cn/COVID-19/wiki/class/C82,rdf-schema:Class,二战人物
130,1.0,http://www.openkg.cn/COVID-19/wiki/class/C83,rdf-schema:Class,陆姓名人
131,1.0,http://www.openkg.cn/COVID-19/wiki/class/C84,rdf-schema:Class,计算机软件
132,1.0,http://www.openkg.cn/COVID-19/wiki/class/C85,rdf-schema:Class,节日食品
133,1.0,http://www.openkg.cn/COVID-19/wiki/class/C86,rdf-schema:Class,细菌纲
134,1.0,http://www.openkg.cn/COVID-19/wiki/class/C87,rdf-schema:Class,中文姓氏
135,1.0,http://www.openkg.cn/COVID-19/wiki/class/C88,rdf-schema:Class,病理学知识
136,1.0,http://www.openkg.cn/COVID-19/wiki/class/C89,rdf-schema:Class,肝胆外科
137,1.0,http://www.openkg.cn/COVID-19/wiki/class/C90,rdf-schema:Class,咽炎
138,1.0,http://www.openkg.cn/COVID-19/wiki/class/C91,rdf-schema:Class,立克次体病
139,1.0,http://www.openkg.cn/COVID-19/wiki/class/C92,rdf-schema:Class,唐朝君主
140,1.0,http://www.openkg.cn/COVID-19/wiki/class/C93,rdf-schema:Class,病毒性肝炎
141,1.0,http://www.openkg.cn/COVID-19/wiki/class/C94,rdf-schema:Class,病原微生物
142,1.0,http://www.openkg.cn/COVID-19/wiki/class/C95,rdf-schema:Class,红藻门
143,1.0,http://www.openkg.cn/COVID-19/wiki/class/C96,rdf-schema:Class,t开头单词
144,1.0,http://www.openkg.cn/COVID-19/wiki/class/C97,rdf-schema:Class,科技产品
145,1.0,http://www.openkg.cn/COVID-19/wiki/class/C98,rdf-schema:Class,枯萎病
146,1.0,http://www.openkg.cn/COVID-19/wiki/class/C99,rdf-schema:Class,假说
147,1.0,http://www.openkg.cn/COVID-19/wiki/class/C100,rdf-schema:Class,过敏性疾病
148,1.0,http://www.openkg.cn/COVID-19/wiki/class/C101,rdf-schema:Class,抗病毒药
149,1.0,http://www.openkg.cn/COVID-19/wiki/class/C102,rdf-schema:Class,口
150,1.0,http://www.openkg.cn/COVID-19/wiki/class/C103,rdf-schema:Class,肌病
151,1.0,http://www.openkg.cn/COVID-19/wiki/class/C104,rdf-schema:Class,原腔动物
152,1.0,http://www.openkg.cn/COVID-19/wiki/class/C105,rdf-schema:Class,生物化学品
153,1.0,http://www.openkg.cn/COVID-19/wiki/class/C106,rdf-schema:Class,抗真菌药
154,1.0,http://www.openkg.cn/COVID-19/wiki/class/C107,rdf-schema:Class,硫酸盐
155,1.0,http://www.openkg.cn/COVID-19/wiki/class/C108,rdf-schema:Class,真菌学
156,1.0,http://www.openkg.cn/COVID-19/wiki/class/C109,rdf-schema:Class,女科学家
157,1.0,http://www.openkg.cn/COVID-19/wiki/class/C110,rdf-schema:Class,寄生虫疾病
158,1.0,http://www.openkg.cn/COVID-19/wiki/class/C111,rdf-schema:Class,多糖
159,1.0,http://www.openkg.cn/COVID-19/wiki/class/C112,rdf-schema:Class,制茶方法
160,1.0,http://www.openkg.cn/COVID-19/wiki/class/C113,rdf-schema:Class,临床药物
161,1.0,http://www.openkg.cn/COVID-19/wiki/class/C114,rdf-schema:Class,面膜
162,1.0,http://www.openkg.cn/COVID-19/wiki/class/C115,rdf-schema:Class,隔疾病
163,1.0,http://www.openkg.cn/COVID-19/wiki/class/C116,rdf-schema:Class,组织机构
164,1.0,http://www.openkg.cn/COVID-19/wiki/class/C117,rdf-schema:Class,外科疾病
165,1.0,http://www.openkg.cn/COVID-19/wiki/class/C118,rdf-schema:Class,抗癌药
166,1.0,http://www.openkg.cn/COVID-19/wiki/class/C119,rdf-schema:Class,牛病
167,1.0,http://www.openkg.cn/COVID-19/wiki/class/C120,rdf-schema:Class,附件炎
168,1.0,http://www.openkg.cn/COVID-19/wiki/class/C121,rdf-schema:Class,韩国人
169,1.0,http://www.openkg.cn/COVID-19/wiki/class/C122,rdf-schema:Class,啮齿目
170,1.0,http://www.openkg.cn/COVID-19/wiki/class/C123,rdf-schema:Class,幻想水浒传角色
171,1.0,http://www.openkg.cn/COVID-19/wiki/class/C124,rdf-schema:Class,原核生物
172,1.0,http://www.openkg.cn/COVID-19/wiki/class/C125,rdf-schema:Class,魔兽世界
173,1.0,http://www.openkg.cn/COVID-19/wiki/class/C126,rdf-schema:Class,农药名
174,1.0,http://www.openkg.cn/COVID-19/wiki/class/C127,rdf-schema:Class,计算机病毒
175,1.0,http://www.openkg.cn/COVID-19/wiki/class/C128,rdf-schema:Class,寄生虫病
176,1.0,http://www.openkg.cn/COVID-19/wiki/class/C129,rdf-schema:Class,著名文学家
177,1.0,http://www.openkg.cn/COVID-19/wiki/class/C130,rdf-schema:Class,美白
178,1.0,http://www.openkg.cn/COVID-19/wiki/class/C131,rdf-schema:Class,感染者
179,1.0,http://www.openkg.cn/COVID-19/wiki/class/C132,rdf-schema:Class,甲类传染病
180,1.0,http://www.openkg.cn/COVID-19/wiki/class/C133,rdf-schema:Class,日本小说家
181,1.0,http://www.openkg.cn/COVID-19/wiki/class/C134,rdf-schema:Class,马病
182,1.0,http://www.openkg.cn/COVID-19/wiki/class/C135,rdf-schema:Class,猝倒病
183,1.0,http://www.openkg.cn/COVID-19/wiki/class/C136,rdf-schema:Class,性传播疾病
184,1.0,http://www.openkg.cn/COVID-19/wiki/class/C137,rdf-schema:Class,缨翅目
185,1.0,http://www.openkg.cn/COVID-19/wiki/class/C138,rdf-schema:Class,口腔科疾病
186,1.0,http://www.openkg.cn/COVID-19/wiki/class/C139,rdf-schema:Class,群
187,1.0,http://www.openkg.cn/COVID-19/wiki/class/C140,rdf-schema:Class,线虫动物门
188,1.0,http://www.openkg.cn/COVID-19/wiki/class/C141,rdf-schema:Class,植物科名
189,1.0,http://www.openkg.cn/COVID-19/wiki/class/C142,rdf-schema:Class,音乐人物
190,1.0,http://www.openkg.cn/COVID-19/wiki/class/C143,rdf-schema:Class,病毒性疾病
191,1.0,http://www.openkg.cn/COVID-19/wiki/class/C144,rdf-schema:Class,西非国家
192,1.0,http://www.openkg.cn/COVID-19/wiki/class/C145,rdf-schema:Class,历史人
193,1.0,http://www.openkg.cn/COVID-19/wiki/class/C146,rdf-schema:Class,流行病疫苗
194,1.0,http://www.openkg.cn/COVID-19/wiki/class/C147,rdf-schema:Class,无性孢子
195,1.0,http://www.openkg.cn/COVID-19/wiki/class/C148,rdf-schema:Class,蕨类
196,1.0,http://www.openkg.cn/COVID-19/wiki/class/C149,rdf-schema:Class,小动物疾病
197,1.0,http://www.openkg.cn/COVID-19/wiki/class/C150,rdf-schema:Class,抗生素药品
198,1.0,http://www.openkg.cn/COVID-19/wiki/class/C151,rdf-schema:Class,内科疾病
199,1.0,http://www.openkg.cn/COVID-19/wiki/class/C152,rdf-schema:Class,知名品牌
200,1.0,http://www.openkg.cn/COVID-19/wiki/class/C153,rdf-schema:Class,冶金
201,1.0,http://www.openkg.cn/COVID-19/wiki/class/C154,rdf-schema:Class,抗感染药物
202,1.0,http://www.openkg.cn/COVID-19/wiki/class/C155,rdf-schema:Class,粤剧演员
203,1.0,http://www.openkg.cn/COVID-19/wiki/class/C156,rdf-schema:Class,学科名
204,1.0,http://www.openkg.cn/COVID-19/wiki/class/C157,rdf-schema:Class,细胞解剖学
205,1.0,http://www.openkg.cn/COVID-19/wiki/class/C158,rdf-schema:Class,病毒病
206,1.0,http://www.openkg.cn/COVID-19/wiki/class/C159,rdf-schema:Class,行业人物
207,1.0,http://www.openkg.cn/COVID-19/wiki/class/C160,rdf-schema:Class,男科
208,1.0,http://www.openkg.cn/COVID-19/wiki/class/C161,rdf-schema:Class,建筑
209,1.0,http://www.openkg.cn/COVID-19/wiki/class/C162,rdf-schema:Class,糖类化合物
210,1.0,http://www.openkg.cn/COVID-19/wiki/class/C163,rdf-schema:Class,医学技术
211,1.0,http://www.openkg.cn/COVID-19/wiki/class/C164,rdf-schema:Class,香港科学家
212,1.0,http://www.openkg.cn/COVID-19/wiki/class/C165,rdf-schema:Class,世界
213,1.0,http://www.openkg.cn/COVID-19/wiki/class/C166,rdf-schema:Class,烃的衍生物
214,1.0,http://www.openkg.cn/COVID-19/wiki/class/C167,rdf-schema:Class,生物编辑器
215,1.0,http://www.openkg.cn/COVID-19/wiki/class/C168,rdf-schema:Class,系列游戏
216,1.0,http://www.openkg.cn/COVID-19/wiki/class/C169,rdf-schema:Class,育儿百科
217,1.0,http://www.openkg.cn/COVID-19/wiki/class/C170,rdf-schema:Class,宗教人物
218,1.0,http://www.openkg.cn/COVID-19/wiki/class/C171,rdf-schema:Class,机械零件
219,1.0,http://www.openkg.cn/COVID-19/wiki/class/C172,rdf-schema:Class,中国翻译家
220,1.0,http://www.openkg.cn/COVID-19/wiki/class/C173,rdf-schema:Class,药用真菌
1,0.9999885,http://www.openkg.cn/COVID-19/wiki/class/C174,rdf-schema:Class,抗病毒药物
1,0.9999885,http://www.openkg.cn/COVID-19/goods/class/C4020302,owl:Class,抗病毒药物
221,1.0,http://www.openkg.cn/COVID-19/wiki/class/C175,rdf-schema:Class,前列腺炎
222,1.0,http://www.openkg.cn/COVID-19/wiki/class/C176,rdf-schema:Class,清朝君主
223,1.0,http://www.openkg.cn/COVID-19/wiki/class/C177,rdf-schema:Class,中国科学家
224,1.0,http://www.openkg.cn/COVID-19/wiki/class/C178,rdf-schema:Class,门诊
225,1.0,http://www.openkg.cn/COVID-19/wiki/class/C179,rdf-schema:Class,蠕虫病毒
226,1.0,http://www.openkg.cn/COVID-19/wiki/class/C180,rdf-schema:Class,亚洲艺术
2,0.9999885,http://www.openkg.cn/COVID-19/wiki/class/C181,rdf-schema:Class,镇痛药
2,0.9999885,http://www.openkg.cn/COVID-19/goods/class/C4020701,owl:Class,镇痛药
227,1.0,http://www.openkg.cn/COVID-19/wiki/class/C182,rdf-schema:Class,抗生素药物
228,1.0,http://www.openkg.cn/COVID-19/wiki/class/C183,rdf-schema:Class,讲师
229,1.0,http://www.openkg.cn/COVID-19/wiki/class/C184,rdf-schema:Class,历代皇帝
230,1.0,http://www.openkg.cn/COVID-19/wiki/class/C185,rdf-schema:Class,鼠科
231,1.0,http://www.openkg.cn/COVID-19/wiki/class/C186,rdf-schema:Class,当代作家
232,1.0,http://www.openkg.cn/COVID-19/wiki/class/C187,rdf-schema:Class,内膜
233,1.0,http://www.openkg.cn/COVID-19/wiki/class/C188,rdf-schema:Class,动物疾病
234,1.0,http://www.openkg.cn/COVID-19/wiki/class/C189,rdf-schema:Class,抗结核病药
235,1.0,http://www.openkg.cn/COVID-19/wiki/class/C190,rdf-schema:Class,青枯病
236,1.0,http://www.openkg.cn/COVID-19/wiki/class/C191,rdf-schema:Class,日本诗人
237,1.0,http://www.openkg.cn/COVID-19/wiki/class/C192,rdf-schema:Class,酶类药物
238,1.0,http://www.openkg.cn/COVID-19/wiki/class/C193,rdf-schema:Class,深部霉菌病
239,1.0,http://www.openkg.cn/COVID-19/wiki/class/C194,rdf-schema:Class,复殖亚纲
240,1.0,http://www.openkg.cn/COVID-19/wiki/class/C195,rdf-schema:Class,陕西小吃
241,1.0,http://www.openkg.cn/COVID-19/wiki/class/C196,rdf-schema:Class,中国数学家
242,1.0,http://www.openkg.cn/COVID-19/wiki/class/C197,rdf-schema:Class,链霉菌
243,1.0,http://www.openkg.cn/COVID-19/wiki/class/C198,rdf-schema:Class,化工废料
244,1.0,http://www.openkg.cn/COVID-19/wiki/class/C199,rdf-schema:Class,儿科疾病
245,1.0,http://www.openkg.cn/COVID-19/wiki/class/C200,rdf-schema:Class,猫病
246,1.0,http://www.openkg.cn/COVID-19/wiki/class/C201,rdf-schema:Class,原虫病
247,1.0,http://www.openkg.cn/COVID-19/wiki/class/C202,rdf-schema:Class,畸形
248,1.0,http://www.openkg.cn/COVID-19/wiki/class/C203,rdf-schema:Class,懒汉病
249,1.0,http://www.openkg.cn/COVID-19/wiki/class/C204,rdf-schema:Class,表演艺术
250,1.0,http://www.openkg.cn/COVID-19/wiki/class/C205,rdf-schema:Class,中国艺术
251,1.0,http://www.openkg.cn/COVID-19/wiki/class/C206,rdf-schema:Class,肌肉疾病
252,1.0,http://www.openkg.cn/COVID-19/wiki/class/C207,rdf-schema:Class,单词
253,1.0,http://www.openkg.cn/COVID-19/wiki/class/C208,rdf-schema:Class,环境理论
254,1.0,http://www.openkg.cn/COVID-19/wiki/class/C209,rdf-schema:Class,亚种
255,1.0,http://www.openkg.cn/COVID-19/wiki/class/C210,rdf-schema:Class,恐怖游戏
256,1.0,http://www.openkg.cn/COVID-19/wiki/class/C211,rdf-schema:Class,母婴病症和急救
257,1.0,http://www.openkg.cn/COVID-19/wiki/class/C212,rdf-schema:Class,布鲁氏菌病
258,1.0,http://www.openkg.cn/COVID-19/wiki/class/C213,rdf-schema:Class,浓度
259,1.0,http://www.openkg.cn/COVID-19/wiki/class/C214,rdf-schema:Class,淋巴细胞
260,1.0,http://www.openkg.cn/COVID-19/wiki/class/C215,rdf-schema:Class,空间
261,1.0,http://www.openkg.cn/COVID-19/wiki/class/C216,rdf-schema:Class,射击游戏
262,1.0,http://www.openkg.cn/COVID-19/wiki/class/C217,rdf-schema:Class,杀毒软件
263,1.0,http://www.openkg.cn/COVID-19/wiki/class/C218,rdf-schema:Class,中国君主
3,0.9999885,http://www.openkg.cn/COVID-19/wiki/class/C219,rdf-schema:Class,解表剂
3,0.9999885,http://www.openkg.cn/COVID-19/goods/class/C401010205,owl:Class,解表剂
264,1.0,http://www.openkg.cn/COVID-19/wiki/class/C220,rdf-schema:Class,离子水
265,1.0,http://www.openkg.cn/COVID-19/wiki/class/C221,rdf-schema:Class,缺乏症
266,1.0,http://www.openkg.cn/COVID-19/wiki/class/C222,rdf-schema:Class,男性疾病
267,1.0,http://www.openkg.cn/COVID-19/wiki/class/C223,rdf-schema:Class,s开头单词
268,1.0,http://www.openkg.cn/COVID-19/wiki/class/C224,rdf-schema:Class,概论
269,1.0,http://www.openkg.cn/COVID-19/wiki/class/C225,rdf-schema:Class,双翅目
270,1.0,http://www.openkg.cn/COVID-19/wiki/class/C226,rdf-schema:Class,物
271,1.0,http://www.openkg.cn/COVID-19/wiki/class/C227,rdf-schema:Class,生命科学
272,1.0,http://www.openkg.cn/COVID-19/wiki/class/C228,rdf-schema:Class,法定传染病
273,1.0,http://www.openkg.cn/COVID-19/wiki/class/C229,rdf-schema:Class,植物病毒
274,1.0,http://www.openkg.cn/COVID-19/wiki/class/C230,rdf-schema:Class,系列
275,1.0,http://www.openkg.cn/COVID-19/wiki/class/C231,rdf-schema:Class,前总统
276,1.0,http://www.openkg.cn/COVID-19/wiki/class/C232,rdf-schema:Class,食品工程
277,1.0,http://www.openkg.cn/COVID-19/wiki/class/C233,rdf-schema:Class,知名中医
278,1.0,http://www.openkg.cn/COVID-19/wiki/class/C234,rdf-schema:Class,骨髓瘤
279,1.0,http://www.openkg.cn/COVID-19/wiki/class/C235,rdf-schema:Class,古细菌
280,1.0,http://www.openkg.cn/COVID-19/wiki/class/C236,rdf-schema:Class,虫媒传染病
281,1.0,http://www.openkg.cn/COVID-19/wiki/class/C237,rdf-schema:Class,通信技术
282,1.0,http://www.openkg.cn/COVID-19/wiki/class/C238,rdf-schema:Class,金匮要略
283,1.0,http://www.openkg.cn/COVID-19/wiki/class/C239,rdf-schema:Class,英国品牌
284,1.0,http://www.openkg.cn/COVID-19/wiki/class/C240,rdf-schema:Class,电子游戏
285,1.0,http://www.openkg.cn/COVID-19/wiki/class/C241,rdf-schema:Class,中文书籍
286,1.0,http://www.openkg.cn/COVID-19/wiki/class/C242,rdf-schema:Class,枯草菌
287,1.0,http://www.openkg.cn/COVID-19/wiki/class/C243,rdf-schema:Class,姆
288,1.0,http://www.openkg.cn/COVID-19/wiki/class/C244,rdf-schema:Class,鲁姓名人
289,1.0,http://www.openkg.cn/COVID-19/wiki/class/C245,rdf-schema:Class,高压
290,1.0,http://www.openkg.cn/COVID-19/wiki/class/C246,rdf-schema:Class,医学人物
291,1.0,http://www.openkg.cn/COVID-19/wiki/class/C247,rdf-schema:Class,牙周炎
292,1.0,http://www.openkg.cn/COVID-19/wiki/class/C248,rdf-schema:Class,质
293,1.0,http://www.openkg.cn/COVID-19/wiki/class/C249,rdf-schema:Class,医学名家
4,0.9999885,http://www.openkg.cn/COVID-19/wiki/class/C250,rdf-schema:Class,衣原体
294,1.0,http://www.openkg.cn/COVID-19/wiki/class/C251,rdf-schema:Class,中国品牌
295,1.0,http://www.openkg.cn/COVID-19/wiki/class/C252,rdf-schema:Class,高等植物
296,1.0,http://www.openkg.cn/COVID-19/wiki/class/C253,rdf-schema:Class,清洁度
297,1.0,http://www.openkg.cn/COVID-19/wiki/class/C254,rdf-schema:Class,英国哲学家
298,1.0,http://www.openkg.cn/COVID-19/wiki/class/C255,rdf-schema:Class,抗代谢药
299,1.0,http://www.openkg.cn/COVID-19/wiki/class/C256,rdf-schema:Class,古菌
300,1.0,http://www.openkg.cn/COVID-19/wiki/class/C257,rdf-schema:Class,理论物理
301,1.0,http://www.openkg.cn/COVID-19/wiki/class/C258,rdf-schema:Class,录像
302,1.0,http://www.openkg.cn/COVID-19/wiki/class/C259,rdf-schema:Class,度量仪器
303,1.0,http://www.openkg.cn/COVID-19/wiki/class/C260,rdf-schema:Class,方法与技术
304,1.0,http://www.openkg.cn/COVID-19/wiki/class/C261,rdf-schema:Class,奇异变形菌
305,1.0,http://www.openkg.cn/COVID-19/wiki/class/C262,rdf-schema:Class,治疗方法
306,1.0,http://www.openkg.cn/COVID-19/wiki/class/C263,rdf-schema:Class,英文单词
307,1.0,http://www.openkg.cn/COVID-19/wiki/class/C264,rdf-schema:Class,社会问题
308,1.0,http://www.openkg.cn/COVID-19/wiki/class/C265,rdf-schema:Class,痘
309,1.0,http://www.openkg.cn/COVID-19/wiki/class/C266,rdf-schema:Class,恶作剧
310,1.0,http://www.openkg.cn/COVID-19/wiki/class/C267,rdf-schema:Class,石油工业
311,1.0,http://www.openkg.cn/COVID-19/wiki/class/C268,rdf-schema:Class,危险化学品
312,1.0,http://www.openkg.cn/COVID-19/wiki/class/C269,rdf-schema:Class,哮
313,1.0,http://www.openkg.cn/COVID-19/wiki/class/C270,rdf-schema:Class,nds游戏
314,1.0,http://www.openkg.cn/COVID-19/wiki/class/C271,rdf-schema:Class,耳鼻喉科疾病
315,1.0,http://www.openkg.cn/COVID-19/wiki/class/C272,rdf-schema:Class,速率
316,1.0,http://www.openkg.cn/COVID-19/wiki/class/C273,rdf-schema:Class,时空
317,1.0,http://www.openkg.cn/COVID-19/wiki/class/C274,rdf-schema:Class,俄罗斯君主
318,1.0,http://www.openkg.cn/COVID-19/wiki/class/C275,rdf-schema:Class,多字标准医学名词
319,1.0,http://www.openkg.cn/COVID-19/wiki/class/C276,rdf-schema:Class,角斑病
320,1.0,http://www.openkg.cn/COVID-19/wiki/class/C277,rdf-schema:Class,病
321,1.0,http://www.openkg.cn/COVID-19/wiki/class/C278,rdf-schema:Class,桌面软件
322,1.0,http://www.openkg.cn/COVID-19/wiki/class/C279,rdf-schema:Class,日本演员
323,1.0,http://www.openkg.cn/COVID-19/wiki/class/C280,rdf-schema:Class,大肠埃希菌
324,1.0,http://www.openkg.cn/COVID-19/wiki/class/C281,rdf-schema:Class,医疗
325,1.0,http://www.openkg.cn/COVID-19/wiki/class/C282,rdf-schema:Class,衣服
326,1.0,http://www.openkg.cn/COVID-19/wiki/class/C283,rdf-schema:Class,应用程序
327,1.0,http://www.openkg.cn/COVID-19/wiki/class/C284,rdf-schema:Class,社会事件
328,1.0,http://www.openkg.cn/COVID-19/wiki/class/C285,rdf-schema:Class,文学评论家
329,1.0,http://www.openkg.cn/COVID-19/wiki/class/C286,rdf-schema:Class,疾病控制
330,1.0,http://www.openkg.cn/COVID-19/wiki/class/C287,rdf-schema:Class,动作类游戏
