id,type,name
http://www.openkg.cn/COVID-19/medical/resource/R93,http://www.openkg.cn/COVID-19/medical/class/C19,有黄痰
http://www.openkg.cn/COVID-19/medical/resource/R91,http://www.openkg.cn/COVID-19/medical/class/C19,身热不退或往来寒热
http://www.openkg.cn/COVID-19/medical/resource/R109,http://www.openkg.cn/COVID-19/medical/class/C19,舌质红
http://www.openkg.cn/COVID-19/medical/resource/R97,http://www.openkg.cn/COVID-19/medical/class/C19,动则气喘
http://www.openkg.cn/COVID-19/medical/resource/R96,http://www.openkg.cn/COVID-19/medical/class/C19,咳嗽喘憋
http://www.openkg.cn/COVID-19/medical/resource/R107,http://www.openkg.cn/COVID-19/medical/class/C19,苔黄腻或黄燥
http://www.openkg.cn/COVID-19/medical/resource/R108,http://www.openkg.cn/COVID-19/medical/class/C19,脉滑数
http://www.openkg.cn/COVID-19/medical/resource/R92,http://www.openkg.cn/COVID-19/medical/class/C19,咳嗽痰少
http://www.openkg.cn/COVID-19/medical/resource/R94,http://www.openkg.cn/COVID-19/medical/class/C19,腹胀便秘
http://www.openkg.cn/COVID-19/medical/resource/R95,http://www.openkg.cn/COVID-19/medical/class/C19,胸闷气促
http://www.openkg.cn/COVID-19/medical/resource/R61,http://www.openkg.cn/COVID-19/medical/class/C20,重型：疫毒闭肺
http://www.openkg.cn/COVID-19/medical/resource/R432,http://www.openkg.cn/COVID-19/medical/class/C32,化痰药
http://www.openkg.cn/COVID-19/medical/resource/R331,http://www.openkg.cn/COVID-19/medical/class/C31,利水消肿
http://www.openkg.cn/COVID-19/medical/resource/R314,http://www.openkg.cn/COVID-19/medical/class/C31,发汗散寒
http://www.openkg.cn/COVID-19/medical/resource/R316,http://www.openkg.cn/COVID-19/medical/class/C31,行水消肿
http://www.openkg.cn/COVID-19/medical/resource/R317,http://www.openkg.cn/COVID-19/medical/class/C31,散阴疽
http://www.openkg.cn/COVID-19/medical/resource/R318,http://www.openkg.cn/COVID-19/medical/class/C31,消癥结
http://www.openkg.cn/COVID-19/medical/resource/R321,http://www.openkg.cn/COVID-19/medical/class/C42,失眠
http://www.openkg.cn/COVID-19/medical/resource/R322,http://www.openkg.cn/COVID-19/medical/class/C42,心率加快
http://www.openkg.cn/COVID-19/medical/resource/R320,http://www.openkg.cn/COVID-19/medical/class/C42,情绪紧张
http://www.openkg.cn/COVID-19/medical/resource/R323,http://www.openkg.cn/COVID-19/medical/class/C42,高血压患者更容易引发血压急速升高
http://www.openkg.cn/COVID-19/medical/resource/R103,http://www.openkg.cn/COVID-19/medical/class/C29,生麻黄
http://www.openkg.cn/COVID-19/goods/resource/R0079,http://www.w3.org/2002/07/owl#NamedIndividual,生麻黄
http://www.openkg.cn/COVID-19/medical/resource/R325,http://www.openkg.cn/COVID-19/medical/class/C29,辛夷
http://www.openkg.cn/COVID-19/medical/resource/R326,http://www.openkg.cn/COVID-19/medical/class/C29,石韦
http://www.openkg.cn/COVID-19/medical/resource/R327,http://www.openkg.cn/COVID-19/medical/class/C29,白蔹
http://www.openkg.cn/COVID-19/medical/resource/R315,http://www.openkg.cn/COVID-19/medical/class/C31,宣肺平喘
http://www.openkg.cn/COVID-19/medical/resource/R324,http://www.openkg.cn/COVID-19/medical/class/C30,膀胱经
http://www.openkg.cn/COVID-19/medical/resource/R237,http://www.openkg.cn/COVID-19/medical/class/C30,肺经
http://www.openkg.cn/COVID-19/medical/resource/R319,http://www.openkg.cn/COVID-19/medical/class/C42,头晕
http://www.openkg.cn/COVID-19/medical/resource/R244,http://www.openkg.cn/COVID-19/medical/class/C42,头痛
http://www.openkg.cn/COVID-19/medical/resource/R311,http://www.openkg.cn/COVID-19/medical/class/C31,祛风胜湿
http://www.openkg.cn/COVID-19/medical/resource/R312,http://www.openkg.cn/COVID-19/medical/class/C31,止痛
http://www.openkg.cn/COVID-19/medical/resource/R104,http://www.openkg.cn/COVID-19/medical/class/C29,羌活
http://www.openkg.cn/COVID-19/goods/resource/R0082,http://www.w3.org/2002/07/owl#NamedIndividual,羌活
http://www.openkg.cn/COVID-19/medical/resource/R302,http://www.openkg.cn/COVID-19/medical/class/C31,解表散寒
http://www.openkg.cn/COVID-19/medical/resource/R182,http://www.openkg.cn/COVID-19/medical/class/C30,肾经
http://www.openkg.cn/COVID-19/medical/resource/R313,http://www.openkg.cn/COVID-19/medical/class/C41,煎汤
http://www.openkg.cn/COVID-19/medical/resource/R310,http://www.openkg.cn/COVID-19/medical/class/C29,黄连
http://www.openkg.cn/COVID-19/medical/resource/R303,http://www.openkg.cn/COVID-19/medical/class/C31,温中止呕
http://www.openkg.cn/COVID-19/medical/resource/R305,http://www.openkg.cn/COVID-19/medical/class/C31,解鱼蟹毒
http://www.openkg.cn/COVID-19/medical/resource/R429,http://www.openkg.cn/COVID-19/medical/class/C32,止咳平喘药
http://www.openkg.cn/COVID-19/medical/resource/R304,http://www.openkg.cn/COVID-19/medical/class/C31,化痰止咳
http://www.openkg.cn/COVID-19/medical/resource/R306,http://www.openkg.cn/COVID-19/medical/class/C41,捣汁服
http://www.openkg.cn/COVID-19/medical/resource/R308,http://www.openkg.cn/COVID-19/medical/class/C42,伤心气
http://www.openkg.cn/COVID-19/medical/resource/R307,http://www.openkg.cn/COVID-19/medical/class/C42,久服小志少智
http://www.openkg.cn/COVID-19/medical/resource/R105,http://www.openkg.cn/COVID-19/medical/class/C29,生姜
http://www.openkg.cn/COVID-19/goods/resource/R0075,http://www.w3.org/2002/07/owl#NamedIndividual,生姜
http://www.openkg.cn/COVID-19/medical/resource/R309,http://www.openkg.cn/COVID-19/medical/class/C29,黄芩
http://www.openkg.cn/COVID-19/medical/resource/R397,http://www.openkg.cn/COVID-19/medical/class/C31,消积
http://www.openkg.cn/COVID-19/medical/resource/R399,http://www.openkg.cn/COVID-19/medical/class/C31,截疟
http://www.openkg.cn/COVID-19/medical/resource/R398,http://www.openkg.cn/COVID-19/medical/class/C31,利水
http://www.openkg.cn/COVID-19/medical/resource/R400,http://www.openkg.cn/COVID-19/medical/class/C42,口腔溃疡
http://www.openkg.cn/COVID-19/medical/resource/R401,http://www.openkg.cn/COVID-19/medical/class/C42,牙龈退变
http://www.openkg.cn/COVID-19/medical/resource/R106,http://www.openkg.cn/COVID-19/medical/class/C29,槟郎
http://www.openkg.cn/COVID-19/medical/resource/R270,http://www.openkg.cn/COVID-19/medical/class/C31,杀虫
http://www.openkg.cn/COVID-19/medical/resource/R388,http://www.openkg.cn/COVID-19/medical/class/C29,黄芪
http://www.openkg.cn/COVID-19/medical/resource/R389,http://www.openkg.cn/COVID-19/medical/class/C29,葛根
http://www.openkg.cn/COVID-19/medical/resource/R385,http://www.openkg.cn/COVID-19/medical/class/C31,降气止咳平喘
http://www.openkg.cn/COVID-19/medical/resource/R387,http://www.openkg.cn/COVID-19/medical/class/C42,腹泻和腹痛
http://www.openkg.cn/COVID-19/medical/resource/R111,http://www.openkg.cn/COVID-19/medical/class/C29,杏仁
http://www.openkg.cn/COVID-19/goods/resource/R0068,http://www.w3.org/2002/07/owl#NamedIndividual,杏仁
http://www.openkg.cn/COVID-19/medical/resource/R372,http://www.openkg.cn/COVID-19/medical/class/C31,攻积滞
http://www.openkg.cn/COVID-19/medical/resource/R386,http://www.openkg.cn/COVID-19/medical/class/C31,润肠通便
http://www.openkg.cn/COVID-19/medical/resource/R380,http://www.openkg.cn/COVID-19/medical/class/C31,除烦止渴
http://www.openkg.cn/COVID-19/medical/resource/R379,http://www.openkg.cn/COVID-19/medical/class/C31,清热泻火
http://www.openkg.cn/COVID-19/medical/resource/R381,http://www.openkg.cn/COVID-19/medical/class/C31,收敛生肌
http://www.openkg.cn/COVID-19/medical/resource/R382,http://www.openkg.cn/COVID-19/medical/class/C42,疲惫乏力
http://www.openkg.cn/COVID-19/medical/resource/R384,http://www.openkg.cn/COVID-19/medical/class/C42,胃口欠佳
http://www.openkg.cn/COVID-19/medical/resource/R383,http://www.openkg.cn/COVID-19/medical/class/C42,精神不振
http://www.openkg.cn/COVID-19/medical/resource/R112,http://www.openkg.cn/COVID-19/medical/class/C29,生石膏
http://www.openkg.cn/COVID-19/goods/resource/R0077,http://www.w3.org/2002/07/owl#NamedIndividual,生石膏
http://www.openkg.cn/COVID-19/medical/resource/R396,http://www.openkg.cn/COVID-19/medical/class/C29,反乌头
http://www.openkg.cn/COVID-19/medical/resource/R395,http://www.openkg.cn/COVID-19/medical/class/C29,牛膝
http://www.openkg.cn/COVID-19/medical/resource/R394,http://www.openkg.cn/COVID-19/medical/class/C29,恶干姜
http://www.openkg.cn/COVID-19/medical/resource/R391,http://www.openkg.cn/COVID-19/medical/class/C31,宽胸散结
http://www.openkg.cn/COVID-19/medical/resource/R390,http://www.openkg.cn/COVID-19/medical/class/C31,清热涤痰
http://www.openkg.cn/COVID-19/medical/resource/R392,http://www.openkg.cn/COVID-19/medical/class/C42,胃部不适
http://www.openkg.cn/COVID-19/medical/resource/R393,http://www.openkg.cn/COVID-19/medical/class/C42,恶性呕吐
http://www.openkg.cn/COVID-19/medical/resource/R113,http://www.openkg.cn/COVID-19/medical/class/C29,瓜蒌
http://www.openkg.cn/COVID-19/medical/resource/R439,http://www.openkg.cn/COVID-19/medical/class/C32,清热泻火药
http://www.openkg.cn/COVID-19/medical/resource/R374,http://www.openkg.cn/COVID-19/medical/class/C31,泻火
http://www.openkg.cn/COVID-19/medical/resource/R440,http://www.openkg.cn/COVID-19/medical/class/C32,清热凉血药
http://www.openkg.cn/COVID-19/medical/resource/R375,http://www.openkg.cn/COVID-19/medical/class/C31,凉血
http://www.openkg.cn/COVID-19/medical/resource/R376,http://www.openkg.cn/COVID-19/medical/class/C31,祛瘀
http://www.openkg.cn/COVID-19/medical/resource/R377,http://www.openkg.cn/COVID-19/medical/class/C31,解毒
http://www.openkg.cn/COVID-19/medical/resource/R438,http://www.openkg.cn/COVID-19/medical/class/C32,清虚热药
http://www.openkg.cn/COVID-19/medical/resource/R373,http://www.openkg.cn/COVID-19/medical/class/C31,清湿热
http://www.openkg.cn/COVID-19/medical/resource/R378,http://www.openkg.cn/COVID-19/medical/class/C42,腹泻腹痛
http://www.openkg.cn/COVID-19/medical/resource/R114,http://www.openkg.cn/COVID-19/medical/class/C29,生大黄
http://www.openkg.cn/COVID-19/goods/resource/R0074,http://www.w3.org/2002/07/owl#NamedIndividual,生大黄
http://www.openkg.cn/COVID-19/medical/resource/R219,http://www.openkg.cn/COVID-19/medical/class/C30,肝经
http://www.openkg.cn/COVID-19/medical/resource/R249,http://www.openkg.cn/COVID-19/medical/class/C41,口服
http://www.openkg.cn/COVID-19/medical/resource/R115,http://www.openkg.cn/COVID-19/medical/class/C29,生炙
http://www.openkg.cn/COVID-19/medical/resource/R402,http://www.openkg.cn/COVID-19/medical/class/C31,活血祛瘀
http://www.openkg.cn/COVID-19/medical/resource/R403,http://www.openkg.cn/COVID-19/medical/class/C31,止咳平喘
http://www.openkg.cn/COVID-19/medical/resource/R404,http://www.openkg.cn/COVID-19/medical/class/C42,呕心
http://www.openkg.cn/COVID-19/medical/resource/R405,http://www.openkg.cn/COVID-19/medical/class/C42,呼吸麻痹
http://www.openkg.cn/COVID-19/medical/resource/R116,http://www.openkg.cn/COVID-19/medical/class/C29,桃仁
http://www.openkg.cn/COVID-19/goods/resource/R0069,http://www.w3.org/2002/07/owl#NamedIndividual,桃仁
http://www.openkg.cn/COVID-19/medical/resource/R238,http://www.openkg.cn/COVID-19/medical/class/C30,心经
http://www.openkg.cn/COVID-19/medical/resource/R408,http://www.openkg.cn/COVID-19/medical/class/C31,祛痰定喘
http://www.openkg.cn/COVID-19/medical/resource/R407,http://www.openkg.cn/COVID-19/medical/class/C31,下气行水
http://www.openkg.cn/COVID-19/medical/resource/R410,http://www.openkg.cn/COVID-19/medical/class/C42,对粘膜刺激
http://www.openkg.cn/COVID-19/medical/resource/R411,http://www.openkg.cn/COVID-19/medical/class/C42,影响水盐代谢
http://www.openkg.cn/COVID-19/medical/resource/R409,http://www.openkg.cn/COVID-19/medical/class/C42,过敏性休克
http://www.openkg.cn/COVID-19/medical/resource/R117,http://www.openkg.cn/COVID-19/medical/class/C29,葶苈子
http://www.openkg.cn/COVID-19/goods/resource/R0087,http://www.w3.org/2002/07/owl#NamedIndividual,葶苈子
http://www.openkg.cn/COVID-19/medical/resource/R369,http://www.openkg.cn/COVID-19/medical/class/C31,发汗解表
http://www.openkg.cn/COVID-19/medical/resource/R370,http://www.openkg.cn/COVID-19/medical/class/C42,长期使用产生抑制
http://www.openkg.cn/COVID-19/medical/resource/R371,http://www.openkg.cn/COVID-19/medical/class/C42,长期使用也可影响心率，引起心率失常
http://www.openkg.cn/COVID-19/medical/resource/R118,http://www.openkg.cn/COVID-19/medical/class/C29,麻黄
http://www.openkg.cn/COVID-19/medical/resource/R120,http://www.openkg.cn/COVID-19/medical/class/C19,呼吸困难
http://www.openkg.cn/COVID-19/medical/resource/R412,http://www.openkg.cn/COVID-19/medical/class/C24,血氧饱和度检测仪
http://www.openkg.cn/COVID-19/medical/resource/R145,http://www.openkg.cn/COVID-19/medical/class/C23,氧饱和度
http://www.openkg.cn/COVID-19/medical/resource/R121,http://www.openkg.cn/COVID-19/medical/class/C19,动辄气喘或需要辅助通气
http://www.openkg.cn/COVID-19/medical/resource/R122,http://www.openkg.cn/COVID-19/medical/class/C19,伴神昏
http://www.openkg.cn/COVID-19/medical/resource/R123,http://www.openkg.cn/COVID-19/medical/class/C19,烦躁
http://www.openkg.cn/COVID-19/medical/resource/R124,http://www.openkg.cn/COVID-19/medical/class/C19,汗出肢冷
http://www.openkg.cn/COVID-19/medical/resource/R125,http://www.openkg.cn/COVID-19/medical/class/C19,舌质紫暗
http://www.openkg.cn/COVID-19/medical/resource/R126,http://www.openkg.cn/COVID-19/medical/class/C19,苔厚腻或燥
http://www.openkg.cn/COVID-19/medical/resource/R127,http://www.openkg.cn/COVID-19/medical/class/C19,脉浮大无根
http://www.openkg.cn/COVID-19/medical/resource/R128,http://www.openkg.cn/COVID-19/medical/class/C40,内闭外脱方剂
http://www.openkg.cn/COVID-19/medical/resource/R129,http://www.openkg.cn/COVID-19/medical/class/C40,肺脾气虚方剂
http://www.openkg.cn/COVID-19/medical/resource/R240,http://www.openkg.cn/COVID-19/medical/class/C29,五灵脂
http://www.openkg.cn/COVID-19/medical/resource/R228,http://www.openkg.cn/COVID-19/medical/class/C31,生津养血
http://www.openkg.cn/COVID-19/medical/resource/R229,http://www.openkg.cn/COVID-19/medical/class/C31,安神益智
http://www.openkg.cn/COVID-19/medical/resource/R226,http://www.openkg.cn/COVID-19/medical/class/C31,复脉固脱
http://www.openkg.cn/COVID-19/medical/resource/R227,http://www.openkg.cn/COVID-19/medical/class/C31,补脾益肺
http://www.openkg.cn/COVID-19/medical/resource/R225,http://www.openkg.cn/COVID-19/medical/class/C31,大补元气
http://www.openkg.cn/COVID-19/medical/resource/R224,http://www.openkg.cn/COVID-19/medical/class/C41,研粉吞服
http://www.openkg.cn/COVID-19/medical/resource/R223,http://www.openkg.cn/COVID-19/medical/class/C41,煎兑服
http://www.openkg.cn/COVID-19/medical/resource/R130,http://www.openkg.cn/COVID-19/medical/class/C29,人参
http://www.openkg.cn/COVID-19/goods/resource/R0057,http://www.w3.org/2002/07/owl#NamedIndividual,人参
http://www.openkg.cn/COVID-19/medical/resource/R59,http://www.openkg.cn/COVID-19/medical/class/C20,危重型：内闭外脱
http://www.openkg.cn/COVID-19/medical/resource/R265,http://www.openkg.cn/COVID-19/medical/class/C29,沙参
http://www.openkg.cn/COVID-19/medical/resource/R267,http://www.openkg.cn/COVID-19/medical/class/C29,玄参
http://www.openkg.cn/COVID-19/medical/resource/R264,http://www.openkg.cn/COVID-19/medical/class/C29,芍药
http://www.openkg.cn/COVID-19/medical/resource/R268,http://www.openkg.cn/COVID-19/medical/class/C29,苦参
http://www.openkg.cn/COVID-19/medical/resource/R263,http://www.openkg.cn/COVID-19/medical/class/C29,细辛
http://www.openkg.cn/COVID-19/medical/resource/R266,http://www.openkg.cn/COVID-19/medical/class/C29,丹参
http://www.openkg.cn/COVID-19/medical/resource/R269,http://www.openkg.cn/COVID-19/medical/class/C31,涌吐风痰
http://www.openkg.cn/COVID-19/medical/resource/R272,http://www.openkg.cn/COVID-19/medical/class/C41,外用：适量，研末，油或水调涂。
http://www.openkg.cn/COVID-19/medical/resource/R271,http://www.openkg.cn/COVID-19/medical/class/C41,内服：入丸、散。
http://www.openkg.cn/COVID-19/medical/resource/R274,http://www.openkg.cn/COVID-19/medical/class/C42,服之令人烦闷吐逆
http://www.openkg.cn/COVID-19/medical/resource/R273,http://www.openkg.cn/COVID-19/medical/class/C42,服之吐不止
http://www.openkg.cn/COVID-19/medical/resource/R275,http://www.openkg.cn/COVID-19/medical/class/C42,大损津液
http://www.openkg.cn/COVID-19/medical/resource/R239,http://www.openkg.cn/COVID-19/medical/class/C29,藜芦
http://www.openkg.cn/COVID-19/medical/resource/R250,http://www.openkg.cn/COVID-19/medical/class/C42,上火
http://www.openkg.cn/COVID-19/medical/resource/R361,http://www.openkg.cn/COVID-19/medical/class/C29,瓜蒌皮
http://www.openkg.cn/COVID-19/medical/resource/R364,http://www.openkg.cn/COVID-19/medical/class/C29,浙贝母
http://www.openkg.cn/COVID-19/medical/resource/R367,http://www.openkg.cn/COVID-19/medical/class/C29,湖北贝母
http://www.openkg.cn/COVID-19/medical/resource/R362,http://www.openkg.cn/COVID-19/medical/class/C29,天花粉
http://www.openkg.cn/COVID-19/medical/resource/R360,http://www.openkg.cn/COVID-19/medical/class/C29,瓜萎子
http://www.openkg.cn/COVID-19/medical/resource/R368,http://www.openkg.cn/COVID-19/medical/class/C29,白及
http://www.openkg.cn/COVID-19/medical/resource/R365,http://www.openkg.cn/COVID-19/medical/class/C29,平贝母
http://www.openkg.cn/COVID-19/medical/resource/R363,http://www.openkg.cn/COVID-19/medical/class/C29,川贝母
http://www.openkg.cn/COVID-19/medical/resource/R359,http://www.openkg.cn/COVID-19/medical/class/C29,半夏
http://www.openkg.cn/COVID-19/medical/resource/R366,http://www.openkg.cn/COVID-19/medical/class/C29,伊贝母
http://www.openkg.cn/COVID-19/medical/resource/R358,http://www.openkg.cn/COVID-19/medical/class/C31,散寒止痛
http://www.openkg.cn/COVID-19/medical/resource/R356,http://www.openkg.cn/COVID-19/medical/class/C31,回阳救逆
http://www.openkg.cn/COVID-19/medical/resource/R357,http://www.openkg.cn/COVID-19/medical/class/C31,补火助阳
http://www.openkg.cn/COVID-19/medical/resource/R131,http://www.openkg.cn/COVID-19/medical/class/C29,黑顺片
http://www.openkg.cn/COVID-19/goods/resource/R0099,http://www.w3.org/2002/07/owl#NamedIndividual,黑顺片
http://www.openkg.cn/COVID-19/medical/resource/R355,http://www.openkg.cn/COVID-19/medical/class/C29,桔梗
http://www.openkg.cn/COVID-19/medical/resource/R354,http://www.openkg.cn/COVID-19/medical/class/C29,防己
http://www.openkg.cn/COVID-19/medical/resource/R353,http://www.openkg.cn/COVID-19/medical/class/C29,防风
http://www.openkg.cn/COVID-19/medical/resource/R435,http://www.openkg.cn/COVID-19/medical/class/C32,涩精止遗药
http://www.openkg.cn/COVID-19/medical/resource/R351,http://www.openkg.cn/COVID-19/medical/class/C31,涩精固脱
http://www.openkg.cn/COVID-19/medical/resource/R434,http://www.openkg.cn/COVID-19/medical/class/C32,祛风湿强筋骨药
http://www.openkg.cn/COVID-19/medical/resource/R350,http://www.openkg.cn/COVID-19/medical/class/C31,补益肝肾
http://www.openkg.cn/COVID-19/medical/resource/R352,http://www.openkg.cn/COVID-19/medical/class/C42,会导致胎儿以及动物的胚胎出现一定的致畸作用
http://www.openkg.cn/COVID-19/medical/resource/R132,http://www.openkg.cn/COVID-19/medical/class/C29,山茱萸
http://www.openkg.cn/COVID-19/goods/resource/R0063,http://www.w3.org/2002/07/owl#NamedIndividual,山茱萸
http://www.openkg.cn/COVID-19/medical/resource/R346,http://www.openkg.cn/COVID-19/medical/class/C41,入丸、散
http://www.openkg.cn/COVID-19/medical/resource/R133,http://www.openkg.cn/COVID-19/medical/class/C19,气短
http://www.openkg.cn/COVID-19/medical/resource/R134,http://www.openkg.cn/COVID-19/medical/class/C19,纳差呕恶
http://www.openkg.cn/COVID-19/medical/resource/R135,http://www.openkg.cn/COVID-19/medical/class/C19,痞满
http://www.openkg.cn/COVID-19/medical/resource/R136,http://www.openkg.cn/COVID-19/medical/class/C19,大便无力
http://www.openkg.cn/COVID-19/medical/resource/R137,http://www.openkg.cn/COVID-19/medical/class/C19,便溏不爽
http://www.openkg.cn/COVID-19/medical/resource/R138,http://www.openkg.cn/COVID-19/medical/class/C19,舌淡胖
http://www.openkg.cn/COVID-19/medical/resource/R347,http://www.openkg.cn/COVID-19/medical/class/C29,乌头类药材
http://www.openkg.cn/COVID-19/medical/resource/R349,http://www.openkg.cn/COVID-19/medical/class/C42,对局部黏膜强烈刺激性
http://www.openkg.cn/COVID-19/medical/resource/R348,http://www.openkg.cn/COVID-19/medical/class/C42,生法半夏误服微量即可中毒
http://www.openkg.cn/COVID-19/medical/resource/R139,http://www.openkg.cn/COVID-19/medical/class/C29,法半夏
http://www.openkg.cn/COVID-19/goods/resource/R0071,http://www.w3.org/2002/07/owl#NamedIndividual,法半夏
http://www.openkg.cn/COVID-19/medical/resource/R60,http://www.openkg.cn/COVID-19/medical/class/C20,恢复期：肺脾气虚
http://www.openkg.cn/COVID-19/medical/resource/R339,http://www.openkg.cn/COVID-19/medical/class/C31,燥湿化痰
http://www.openkg.cn/COVID-19/medical/resource/R342,http://www.openkg.cn/COVID-19/medical/class/C31,健脾益气
http://www.openkg.cn/COVID-19/medical/resource/R436,http://www.openkg.cn/COVID-19/medical/class/C32,祛风湿药
http://www.openkg.cn/COVID-19/medical/resource/R343,http://www.openkg.cn/COVID-19/medical/class/C31,补肺止咳
http://www.openkg.cn/COVID-19/medical/resource/R345,http://www.openkg.cn/COVID-19/medical/class/C41,熬膏
http://www.openkg.cn/COVID-19/medical/resource/R140,http://www.openkg.cn/COVID-19/medical/class/C29,党参
http://www.openkg.cn/COVID-19/goods/resource/R0058,http://www.w3.org/2002/07/owl#NamedIndividual,党参
http://www.openkg.cn/COVID-19/medical/resource/R340,http://www.openkg.cn/COVID-19/medical/class/C31,益气补中
http://www.openkg.cn/COVID-19/medical/resource/R141,http://www.openkg.cn/COVID-19/medical/class/C29,炙黄芪
http://www.openkg.cn/COVID-19/goods/resource/R0072,http://www.w3.org/2002/07/owl#NamedIndividual,炙黄芪
http://www.openkg.cn/COVID-19/medical/resource/R294,http://www.openkg.cn/COVID-19/medical/class/C29,秦艽
http://www.openkg.cn/COVID-19/medical/resource/R295,http://www.openkg.cn/COVID-19/medical/class/C29,龟甲
http://www.openkg.cn/COVID-19/medical/resource/R293,http://www.openkg.cn/COVID-19/medical/class/C29,畏地榆
http://www.openkg.cn/COVID-19/medical/resource/R296,http://www.openkg.cn/COVID-19/medical/class/C29,雄黄
